1107,7,247
1107,8,286
1107,9,340
1107,10,138
1108,1,363
1108,2,247
1108,3,302
1108,4,445
1108,5,463
1108,6,356
1108,7,365
1108,8,418
1108,9,436
1108,10,356
1109,1,22
1109,2,0
1109,3,1
1109,4,146
1109,5,98
1109,6,13
1109,7,23
1109,8,73
1109,9,118
1109,10,1
1110,9,303
1111,1,400
1111,2,283
1111,3,341
1111,4,627
1111,5,555
1111,6,337
1111,7,358
1111,8,548
1111,9,557
1111,10,429
1112,1,433
1112,2,373
1112,3,402
1112,4,669
1112,5,581
1112,6,402
1112,7,440
1112,8,609
1112,9,607
1112,10,391
1113,1,334
1113,2,257
1113,3,297
1113,4,572
1113,5,450
1113,6,309
1113,7,347
1113,8,476
1113,9,649
1113,10,368
1114,1,258
1114,2,170
1114,3,213
1114,4,499
1114,5,353
1114,6,238
1114,7,276
1114,8,348
1114,9,396
1114,10,241
1115,1,293
1115,2,228
1115,3,284
1115,4,585
1115,5,437
1115,6,332
1115,7,357
1115,8,422
1115,9,647
1115,10,361
1116,1,27
1116,2,13
1116,3,25
1116,4,143
1116,5,143
1116,6,47
1116,7,66
1116,8,97
1116,9,223
1116,10,20
1117,1,329
1117,2,221
1117,3,272
1117,4,511
1117,5,495
1117,6,299
1117,7,324
1117,8,462
1117,9,537
1117,10,331
1118,1,405
1118,2,327
1118,3,348
1118,4,726
1118,5,522
1118,6,357
1118,7,390
1118,8,535
1118,9,609
1118,10,327
1119,1,291
1119,2,208
1119,3,244
1119,4,521
1119,5,373
1119,6,244
1119,7,277
1119,8,375
1119,9,562
1119,10,238
1120,1,179
1120,2,77
1120,3,113
1120,4,426
1120,5,243
1120,6,140
1120,7,178
1120,8,238
1120,9,327
1120,10,118
1121,1,270
1121,2,175
1121,3,225
1121,4,418
1121,5,295
1121,6,233
1121,7,262
1121,8,308
1121,9,511
1121,10,216
1122,1,70
1122,2,34
1122,3,56
1122,4,176
1122,5,88
1122,6,27
1122,7,56
1122,8,78
1122,9,189
1122,10,0
1123,1,395
1123,2,287
1123,3,394
1123,4,533
1123,5,488
1123,6,287
1123,7,327
1123,8,439
1123,9,641
1123,10,310
1124,1,436
1124,2,344
1124,3,397
1124,4,554
1124,5,487
1124,6,328
1124,7,382
1124,8,496
1124,9,613
1124,10,275
1125,1,338
1125,2,239
1125,3,286
1125,4,446
1125,5,377
1125,6,253
1125,7,313
1125,8,407
1125,9,614
1125,10,243
1126,1,281
1126,2,201
1126,3,232
1126,4,396
1126,5,317
1126,6,232
1126,7,285
1126,8,323
1126,9,516
1126,10,220
1127,1,293
1127,2,226
1127,3,272
1127,4,444
1127,5,352
1127,6,282
1127,7,328
1127,8,358
1127,9,671
1127,10,303
1128,1,69
1128,2,49
1128,3,74
1128,4,181
1128,5,106
1128,6,48
1128,7,101
1128,8,138
1128,9,186
1129,1,407
1129,2,321
1129,3,431
1129,4,468
1129,5,532
1129,6,332
1129,7,366
1129,8,545
1129,9,652
1129,10,449
1130,1,461
1130,2,389
1130,3,459
1130,4,536
1130,5,580
1130,6,413
1130,7,456
1130,8,619
1130,9,575
1130,10,430
1131,1,425
1131,2,330
1131,3,386
1131,4,444
1131,5,488
1131,6,353
1131,7,394
1131,8,490
1131,9,520
1131,10,350
1132,1,331
1132,2,228
1132,3,272
1132,4,318
1132,5,385
1132,6,279
1132,7,306
1132,8,355
1132,9,373
1132,10,236
1133,1,306
1133,2,212
1133,3,269
1133,4,451
1133,5,424
1133,6,336
1133,7,357
1133,8,361
1133,9,438
1133,10,264
1134,1,23
1134,2,0
1134,3,0
1134,4,123
1134,5,88
1134,6,3
1134,7,18
1134,8,46
1134,9,158
1134,10,0
1135,1,374
1135,2,233
1135,3,293
1135,4,541
1135,5,495
1135,6,285
1135,7,296
1135,8,470
1135,9,525
1135,10,371
1136,1,458
1136,2,365
1136,3,397
1136,4,621
1136,5,597
1136,6,423
1136,7,460
1136,8,637
1136,9,500
1136,10,429
1137,1,343
1137,2,272
1137,3,298
1137,4,539
1137,5,468
1137,6,320
1137,7,359
1137,8,492
1137,9,563
1137,10,370
1138,3,208
1138,4,434
1138,9,420
1139,9,541
1140,1,140
1140,2,104
1140,3,127
1140,4,345
1140,5,209
1140,6,100
1140,7,119
1140,8,180
1140,9,387
1140,10,127
1141,1,377
1141,2,269
1141,3,324
1141,4,536
1141,5,522
1141,6,325
1141,7,347
1141,8,499
1141,9,524
1141,10,388
1142,1,353
1142,2,277
1142,3,317
1142,4,611
1142,5,504
1142,6,337
1142,7,370
1142,8,490
1142,9,521
1142,10,289
1143,1,294
1143,2,223
1143,3,267
1143,4,454
1143,5,415
1143,6,274
1143,7,308
1143,8,393
1143,9,463
1143,10,288
1144,1,206
1144,2,115
1144,3,156
1144,4,394
1144,5,295
1144,6,180
1144,7,217
1144,8,255
1144,9,404
1144,10,170
1145,1,236
1145,2,165
1145,3,200
1145,4,474
1145,5,324
1145,6,230
1145,7,254
1145,8,299
1145,9,621
1145,10,248
1146,1,40
1146,2,10
1146,3,34
1146,4,187
1146,5,127
1146,6,45
1146,7,66
1146,8,102
1146,9,285
1147,9,428
1148,1,302
1148,2,199
1148,3,234
1148,4,486
1148,5,428
1148,6,262
1148,7,293
1148,8,433
1148,9,587
1148,10,249
1149,1,354
1149,2,274
1149,3,349
1149,4,533
1149,5,447
1149,6,313
1149,7,347
1149,8,456
1149,9,502
1149,10,189
1150,1,311
1150,2,228
1150,3,292
1150,4,432
1150,5,358
1150,6,248
1150,7,281
1150,8,366
1150,9,534
1150,10,174
1151,1,274
1151,2,181
1151,3,240
1151,4,305
1151,5,288
1151,6,191
1151,7,221
1151,8,241
1151,9,408
1151,10,109
1152,1,299
1152,2,214
1152,3,269
1152,4,408
1152,5,348
1152,6,268
1152,7,311
1152,8,334
1152,9,509
1152,10,273
1153,1,68
1153,2,22
1153,3,52
1153,4,112
1153,5,89
1153,6,21
1153,7,67
1153,8,78
1153,9,187
1153,10,0
1154,3,24
1154,7,10
1154,9,267
1155,1,366
1155,2,279
1155,3,378
1155,4,457
1155,5,491
1155,6,296
1155,7,338
1155,8,476
1155,9,579
1155,10,332
1156,1,380
1156,2,326
1156,3,406
1156,4,509
1156,5,496
1156,6,341
1156,7,396
1156,8,530
1156,9,582
1156,10,287
1157,1,387
1157,2,326
1157,3,388
1157,4,483
1157,5,461
1157,6,341
1157,7,404
1157,8,530
1157,9,644
1157,10,344
1158,1,341
1158,2,266
1158,3,304
1158,4,345
1158,5,361
1158,6,277
1158,7,335
1158,8,417
1158,9,460
1158,10,281
1159,1,344
1159,2,267
1159,3,318
1159,4,454
1159,5,396
1159,6,325
1159,7,363
1159,8,411
1159,9,602
1159,10,350
1160,1,50
1160,2,15
1160,3,38
1160,4,155
1160,5,88
1160,6,18
1160,7,49
1160,8,66
1160,9,168
1160,10,4
1161,9,196
1162,1,464
1162,2,364
1162,3,476
1162,4,514
1162,5,630
1162,6,411
1162,7,424
1162,8,603
1162,9,551
1162,10,465
1163,1,491
1163,2,414
1163,3,495
1163,4,600
1163,5,668
1163,6,492
1163,7,515
1163,8,661
1163,9,539
1163,10,423
1164,1,379
1164,2,281
1164,3,335
1164,4,442
1164,5,489
1164,6,331
1164,7,343
1164,8,445
1164,9,529
1164,10,271
1165,1,362
1165,2,249
1165,3,284
1165,4,340
1165,5,427
1165,6,306
1165,7,321
1165,8,392
1165,9,362
1165,10,300
1166,1,229
1166,2,126
1166,3,168
1166,4,486
1166,5,323
1166,6,218
1166,7,232
1166,8,298
1166,9,520
1166,10,262
1167,1,72
1167,3,35
1167,4,178
1167,5,160
1167,6,63
1167,7,84
1167,8,150
1167,9,164
1167,10,26
1168,1,364
1168,2,265
1168,3,312
1168,4,577
1168,5,510
1168,6,298
1168,7,319
1168,8,498
1168,9,568
1168,10,381
1169,1,420
1169,2,335
1169,3,377
1169,4,615
1169,5,555
1169,6,383
1169,7,422
1169,8,597
1169,9,562
1169,10,409
1170,1,311
1170,2,226
1170,3,268
1170,4,567
1170,5,417
1170,6,279
1170,7,314
1170,8,441
1170,9,546
1170,10,321
1171,1,240
1171,2,144
1171,3,180
1171,4,409
1171,5,320
1171,6,204
1171,7,235
1171,8,300
1171,9,397
1171,10,238
1172,1,225
1172,2,150
1172,3,197
1172,4,448
1172,5,348
1172,6,238
1172,7,255
1172,8,295
1172,9,600
1172,10,252
1173,1,128
1173,2,89
1173,3,120
1173,4,175
1173,5,227
1173,6,123
1173,7,140
1173,8,176
1173,9,241
1174,1,354
1174,2,250
1174,3,279
1174,4,493
1174,5,473
1174,6,290
1174,7,308
1174,8,458
1174,9,587
1174,10,333
1175,1,397
1175,2,316
1175,3,362
1175,4,692
1175,5,533
1175,6,374
1175,7,405
1175,8,547
1175,9,587
1175,10,328
1176,1,278
1176,2,186
1176,3,232
1176,4,495
1176,5,373
1176,6,248
1176,7,281
1176,8,392
1176,9,551
1176,10,228
1177,1,229
1177,2,138
1177,3,194
1177,4,380
1177,5,248
1177,6,179
1177,7,207
1177,8,259
1177,9,442
1177,10,108
1178,1,297
1178,2,220
1178,3,273
1178,4,424
1178,5,336
1178,6,277
1178,7,302
1178,8,343
1178,9,581
1178,10,261
1179,1,49
1179,3,53
1179,4,178
1179,5,79
1179,6,13
1179,7,41
1179,8,43
1179,9,161
1179,10,0
1180,1,369
1180,2,267
1180,3,354
1180,4,357
1180,5,455
1180,6,259
1180,7,300
1180,8,428
1180,9,588
1180,10,264
1181,1,406
1181,2,320
1181,3,383
1181,4,504
1181,5,490
1181,6,335
1181,7,389
1181,8,526
1181,9,663
1181,10,255
1182,1,348
1182,2,285
1182,3,332
1182,4,479
1182,5,419
1182,6,302
1182,7,358
1182,8,448
1182,9,629
1182,10,245
1183,1,240
1183,2,176
1183,3,223
1183,4,344
1183,5,282
1183,6,194
1183,7,244
1183,8,289
1183,9,411
1183,10,144
1184,1,339
1184,2,282
1184,3,331
1184,4,446
1184,5,407
1184,6,338
1184,7,387
1184,8,450
1184,9,645
1184,10,317
1185,2,71
1185,3,96
1185,4,128
1185,5,124
1185,6,68
1185,7,121
1185,8,170
1185,9,253
1185,10,0
1186,1,415
1186,2,332
1186,3,436
1186,4,400
1186,5,554
1186,6,349
1186,7,375
1186,8,548
1186,9,630
1186,10,408
1187,1,460
1187,2,388
1187,3,464
1187,4,474
1187,5,579
1187,6,417
1187,7,456
1187,8,623
1187,9,518
1187,10,365
1188,1,442
1188,2,362
1188,3,422
1188,4,434
1188,5,541
1188,6,402
1188,7,434
1188,8,557
1188,9,521
1188,10,373
1189,1,292
1189,2,201
1189,3,248
1189,4,300
1189,5,381
1189,6,279
1189,7,304
