userid,orderType
100000000371,0.004532111948356033
100000001215,0.002859264891594648
100000001445,0.0067861217074096205
100000001575,0.9986786842346191
100000001601,0.0006486973608843983
100000001737,0.999662983417511
100000001829,0.003130060713738203
100000002055,0.0040909148752689365
100000002241,0.006826844345778227
100000003067,0.0006703993363771588
100000004161,0.9997538089752197
100000004307,0.010632409900426864
100000004855,0.9989988446235657
100000005055,0.002880181069485843
100000005701,0.008921815175563097
100000006247,0.0019559737294912337
100000006327,0.0794743537902832
100000006333,0.007463242206722498
100000006397,0.003889548918232322
100000007397,0.5322247684001923
100000007525,0.2405987411737442
100000007951,0.2713309794664383
100000007955,0.16873867362737655
100000008131,0.000944755063392222
100000008427,0.03610225990414619
100000008745,0.0010187253938056529
100000009049,0.038604477792978285
100000009197,0.21756355166435243
100000009419,0.14413145333528518
100000009629,0.000275682972278446
100000009961,0.9995457530021667
100000010157,0.9539721488952637
100000011403,0.0010151323163881897
100000012993,0.15266133099794388
100000013089,0.9443751096725463
100000013205,0.02302098460495472
100000013455,0.005709620099514723
100000013591,0.02213812917470932
100000013861,0.0009702541050501168
100000014191,0.10080171674489975
100000014963,0.010693227499723434
100000015053,0.0026557774748653174
100000015077,0.9983750820159912
100000015351,0.8011276602745057
100000015659,0.999679958820343
100000016411,0.017566379718482496
100000016637,0.0006378398044034839
100000016665,0.00023409518180415035
100000016715,0.21825893819332123
100000016843,0.009244180470705032
100000017191,0.018097267672419547
100000017255,0.00013723114388994873
100000017517,0.0012433415278792382
100000017533,0.01888458840548992
100000018131,0.991169273853302
100000018141,0.03340623937547207
100000018219,0.0017037567915394903
100000018439,0.06104286164045334
100000018651,0.0019679436925798656
100000018843,0.02745712660253048
100000019085,0.012112339213490485
100000019503,0.009395358338952064
100000019777,0.0013688540202565491
100000019831,0.03496196940541267
100000019875,0.3097076445817947
100000020599,0.25228334963321686
100000020705,0.2321898341178894
100000020839,0.0029099606443196537
100000021007,0.017310946062207223
100000021741,0.004359706537798047
100000023031,0.15130387842655182
100000023341,0.006168617680668831
100000023847,0.0005842595302965492
110020671228,0.9959065079689026
110100014968,0.17375803291797637
110100016420,0.09062849879264831
110100016422,0.0002986810286529362
110100018261,0.20444782078266144
110100035666,0.04681268036365509
