userid,orderType
100000000371,0.01828539559127546
100000001215,0.023821283503015284
100000001445,0.015595015956957656
100000001575,0.9936927137298392
100000001601,0.007252795840019071
100000001737,0.9958088056029311
100000001829,0.00926819512520415
100000002055,0.025473442148274718
100000002241,0.018101683694591298
100000003067,0.011518189143353215
100000004161,0.9914850422958548
100000004307,0.023365527033240196
100000004855,0.9941547578610155
100000005055,0.022593176035775053
100000005701,0.04101593867544481
100000006247,0.010496399296738339
100000006327,0.07484881758360405
100000006333,0.021621584637202027
100000006397,0.012481622268437511
100000007397,0.4996914520906585
100000007525,0.23470887644842087
100000007951,0.273764568245541
100000007955,0.09921399082698684
100000008131,0.006411633307303263
100000008427,0.04843000159189563
100000008745,0.012438060250513331
100000009049,0.04194982483724188
100000009197,0.17203396157731957
100000009419,0.348273516328117
100000009629,0.006478274454518765
100000009961,0.9950664420605789
100000010157,0.9500158841551731
100000011403,0.009816718000802268
100000012993,0.15637847690228926
100000013089,0.8511213477692613
100000013205,0.03159516902553106
100000013455,0.015063512629297558
100000013591,0.06787978918430898
100000013861,0.007502880773064639
100000014191,0.18116796374458344
100000014963,0.044691958482965526
100000015053,0.037628407206705454
100000015077,0.9948677450239398
100000015351,0.7618422426840116
100000015659,0.9957410737007564
100000016411,0.036282468826378825
100000016637,0.008990165194793192
100000016665,0.016022682143944537
100000016715,0.23970831883346683
100000016843,0.03204594713238058
100000017191,0.03091064582846046
100000017255,0.006596631948071747
100000017517,0.017169779564740154
100000017533,0.07837552762564594
100000018131,0.9598057725494278
100000018141,0.046872661329014804
100000018219,0.020160026287260838
100000018439,0.055737528128810235
100000018651,0.010679404305580661
100000018843,0.07083276109296865
100000019085,0.020079741066868346
100000019503,0.021312575840798962
100000019777,0.03334791056756773
100000019831,0.12338931218353359
100000019875,0.3412788265238378
100000020599,0.33238871337883535
100000020705,0.4627678887376709
100000020839,0.009853330592510106
100000021007,0.045956461749254475
100000021741,0.010731066928732038
100000023031,0.11539349214647157
100000023341,0.0284642906782418
100000023847,0.008247073128204083
110020671228,0.9563468090098574
110100014968,0.26230504697113244
110100016420,0.1128609346025029
110100016422,0.008078065582858241
110100018261,0.25907050717706914
110100035666,0.050641528650023665
110100073025,0.0223812341964931
110100073927,0.9955309879936629
110100116029,0.013261964091124913
110100133766,0.026155788283294817
110100171523,0.027370386771206463
110100173226,0.13040890228729451
110100218469,0.11433971162634093
110100235669,0.013486765595942128
110100316927,0.010180703840178162
110100335267,0.009972979660329983
110100371520,0.01056811645348808
110100373224,0.008424218164311041
110100412425,0.01009551962111429
110100418260,0.019331736626518603
110100418567,0.7045611407015124
110100471522,0.009558646679886908
110100471527,0.008459321009584204
110100473324,0.021278554632708196
110100512827,0.016054189251700095
110100514267,0.015328941687865314
110100516521,0.03543929535392562
110100516723,0.10679122491859461
110100516929,0.9961704583539208
110100535662,0.13886675049806818
110100573222,0.8175307479989818
110100573627,0.010604023943565292
110100614362,0.12180128227924257
110100614562,0.9956923137123129
110100618862,0.013152999155429897
110100635761,0.022020166563807286
110100673622,0.08762938404582093
110100673828,0.009812726100984277
110100735369,0.19428625358291737
110100816922,0.022496018791491792
110100818367,0.18035558818577874
110100835466,0.06258233083024234
110100835868,0.224411284287931
110100871522,0.8936439262363289
110100873722,0.0898540340764089
110100933760,0.8788426033319915
110100973525,0.022115222599695315
110101018063,0.03997280303064114
110101018362,0.012716736882165815
110101035263,0.010936881447452806
110101071220,0.03341794827593907
110101071222,0.014764102309324546
110101071527,0.012604040060849545
110101073025,0.009877812414758057
110101073225,0.5327774202796968
110101073822,0.008072109439158958
110101112320,0.02234842447988928
110101114064,0.6042375402200374
110101114660,0.2697789046871198
110101118361,0.009442757295484406
110101135467,0.06010548384382524
110101173725,0.052728420341165184
110101210069,0.5368081104917645
110101212223,0.023272157669149123
110101215122,0.44947695670019
110101216420,0.04158304355575999
110101216527,0.7487941343238944
110101216821,0.010358881986553652
110101217027,0.9954545665942907
110101217820,0.014086242117968995
110101217824,0.9708447665518479
110101218861,0.9943788353689331
110101233064,0.7839893828187227
110101273629,0.028200851991191687
