userid,orderType
100000000371,0.010124036119049594
100000001215,0.00874453260359983
100000001445,0.004145376098065596
100000001575,0.997290387243153
100000001601,0.0028828001625372628
100000001737,0.9987279486934129
100000001829,0.0032936746727475876
100000002055,0.01048709157947263
100000002241,0.016914691243028274
100000003067,0.0025819591204635983
100000004161,0.9984547099492928
100000004307,0.01296472310934824
100000004855,0.9976342424058947
100000005055,0.01285403404120778
100000005701,0.02860508016413846
100000006247,0.004581304056927548
100000006327,0.0946860228149203
100000006333,0.005976252318637173
100000006397,0.014633453337463484
100000007397,0.5753847903497601
100000007525,0.35264390962742376
100000007951,0.15563056570315761
100000007955,0.17100899697643285
100000008131,0.0017322452044408528
100000008427,0.05304290229917235
100000008745,0.004346534952706271
100000009049,0.033305517448930386
100000009197,0.2787140317520645
100000009419,0.2513523475275764
100000009629,0.001958382543888338
100000009961,0.9980469295231725
100000010157,0.980563347388003
100000011403,0.005585454891689444
100000012993,0.17249720409438207
100000013089,0.9160898009724475
100000013205,0.05467247110839403
100000013455,0.00632295031218772
100000013591,0.02698345651584628
100000013861,0.003276145082205677
100000014191,0.146511573584005
100000014963,0.014628296604649423
100000015053,0.014422871730685951
100000015077,0.9978774124112306
100000015351,0.9055469545406707
100000015659,0.9979558051978804
100000016411,0.009674550552931205
100000016637,0.0032550366349272703
100000016665,0.0028258921753728824
100000016715,0.33410843265590634
100000016843,0.008201110871132377
100000017191,0.012547177139368888
100000017255,0.0013126546963506632
100000017517,0.009454242402637748
100000017533,0.05422571074375622
100000018131,0.9848427404377664
100000018141,0.08125901813451572
100000018219,0.006847919701943957
100000018439,0.055800217348838055
100000018651,0.006332116598060182
100000018843,0.05966519075861988
100000019085,0.01102458137484905
100000019503,0.022562527988835637
100000019777,0.011077268659788237
100000019831,0.08360669869193864
100000019875,0.5074627406731219
100000020599,0.16909550034280596
100000020705,0.32234635639931714
100000020839,0.009113499411753191
100000021007,0.025320110395264713
100000021741,0.006994183423431417
100000023031,0.07131704449779049
100000023341,0.010940449647635133
100000023847,0.0016487177116374509
110020671228,0.9866901431957347
110100014968,0.20981686088334156
110100016420,0.17899911653932923
110100016422,0.002546772390220996
110100018261,0.3290904450064765
110100035666,0.04962685208545198
110100073025,0.007630527938456806
110100073927,0.9991552283445478
110100116029,0.006331075672178684
110100133766,0.032307499028851494
110100171523,0.04675647543764357
110100173226,0.24235130953651624
110100218469,0.11820636639820818
110100235669,0.008673491997006132
110100316927,0.008398389031877873
110100335267,0.003563991529543805
110100371520,0.017797088068127388
110100373224,0.0025059600286694195
110100412425,0.004449009395297035
110100418260,0.007113748401479127
110100418567,0.731326688697872
110100471522,0.0029797156211328543
110100471527,0.002779995276299536
110100473324,0.013255981521825616
110100512827,0.008121150597208986
110100514267,0.008968894392098912
110100516521,0.01878694634518088
110100516723,0.1225410776849874
110100516929,0.998984990414614
110100535662,0.236430445416795
110100573222,0.9536839284577392
110100573627,0.003703776521290923
110100614362,0.16754120734953548
110100614562,0.998100556441151
110100618862,0.00991112905595788
110100635761,0.028267806240575795
110100673622,0.030741372409366804
110100673828,0.00983054808137332
110100735369,0.2587463138824855
110100816922,0.011667160100330906
110100818367,0.2787140317520645
110100835466,0.040690423671014914
110100835868,0.1808453570629153
110100871522,0.923226809320009
110100873722,0.09143563651985091
110100933760,0.9050608629763277
110100973525,0.022964856111919733
110101018063,0.03880281080774814
110101018362,0.006426258634825916
110101035263,0.006239438570308062
110101071220,0.021553346425998748
110101071222,0.011682256326422846
110101071527,0.004318648796791835
110101073025,0.003809259551643052
110101073225,0.6086168658212662
110101073822,0.0020653569030256356
110101112320,0.017640137300895368
110101114064,0.6448819235664965
110101114660,0.21325780633436575
110101118361,0.0033437736101387685
110101135467,0.029922208365648535
110101173725,0.03323912770222629
110101210069,0.5884469813466255
110101212223,0.01314050003040889
110101215122,0.28657422486708006
110101216420,0.029059319536266382
110101216527,0.8227808170709254
110101216821,0.0047096544734626
110101217027,0.999040656145878
110101217820,0.013523146104336034
110101217824,0.9856485988020981
110101218861,0.9980294214827987
110101233064,0.7689296439059078
110101273629,0.011103375307323853
110101273724,0.012316100489797224
110101273826,0.008272877524946593
110101273925,0.013669013843301244
110101312122,0.46340139625262766
110101314164,0.050832231734145056
110101316227,0.08302328550717723
110101316624,0.9580204995438366
110101335164,0.5055315442833374
110101335961,0.02092288035002311
110101373120,0.012535815623189846
110101373626,0.006127035112943975
110101410927,0.9429655534001132
110101416523,0.8462692011491617
110101416629,0.13561061371242353
110101418269,0.8300706859542072
110101418763,0.004462638338246526
110101433762,0.14136164108687282
110101435165,0.0061037613307001835
110101435360,0.024373342770999906
110101435465,0.004602067005957995
110101471226,0.07608565498164573
110101473623,0.05580491410165954
110101512925,0.31798719460934344
110101516227,0.023571750721139605
110101516323,0.00450842443998622
110101518360,0.004646572416750145
110101518560,0.23434925040911048
110101535968,0.030235294515396735
110101610427,0.05002541922942489
110101610625,0.0045819158314741055
110101610760,0.4076326445104647
110101610768,0.7255399308514102
110101612027,0.0029985760451549733
110101612064,0.030272746008791374
110101615728,0.006254999548198467
110101615828,0.006337280856639622
110101615925,0.003996762175319372
110101616227,0.008235232482014276
110101616427,0.004891444661662094
110101616628,0.007829787355331914
110101616762,0.00486286404436896
110101616863,0.005025777058351323
110101616867,0.006008386999121714
110101616966,0.009007236935963885
110101617522,0.005750050513026889
110101618860,0.4540061714609775
110101618964,0.6034425675632696
110101618967,0.016493921084494465
110101673221,0.7651006472898919
110101673423,0.08580148169288286
110101712427,0.009495142188900265
110101712621,0.011583903053694732
