1250,1,106
1250,2,241
1250,3,255
1250,4,288
1250,5,362
1250,6,210
1250,7,178
1250,8,350
1250,9,482
1250,10,275
1251,1,99
1251,2,76
1251,3,48
1251,4,49
1251,5,152
1251,6,63
1251,7,21
1251,8,181
1251,9,319
1251,10,193
1252,1,108
1252,2,69
1252,3,156
1252,4,120
1252,5,182
1252,6,96
1252,7,77
1252,8,198
1252,9,347
1252,10,274
1253,1,495
1253,2,362
1253,3,408
1253,4,450
1253,5,603
1253,6,332
1253,7,278
1253,8,626
1253,9,507
1253,10,449
1254,4,479
1255,1,466
1255,2,580
1255,3,380
1255,4,352
1255,5,498
1255,6,357
1255,7,292
1255,8,673
1255,9,679
1255,10,430
1256,1,450
1256,2,544
1256,3,527
1256,4,559
1256,5,510
1256,6,485
1256,7,434
1256,8,753
1256,9,768
1256,10,403
1257,1,182
1257,2,264
1257,3,202
1257,4,167
1257,5,374
1257,6,262
1257,7,205
1257,8,439
1257,9,681
1257,10,277
1258,1,178
1258,2,50
1258,3,126
1258,4,102
1258,5,166
1258,6,96
1258,7,62
1258,8,116
1258,9,312
1258,10,81
1259,1,67
1259,2,160
1259,3,168
1259,4,63
1259,5,59
1259,6,90
1259,7,59
1259,8,121
1259,9,270
1259,10,133
1260,1,223
1260,2,185
1260,3,248
1260,4,237
1260,5,318
1260,6,158
1260,7,114
1260,8,304
1260,9,164
1260,10,238
1261,1,329
1261,2,346
1261,3,341
1261,4,394
1261,5,400
1261,6,277
1261,7,266
1261,8,374
1261,9,613
1261,10,361
1262,1,347
1262,2,421
1262,3,376
1262,4,423
1262,5,364
1262,6,344
1262,7,300
1262,8,438
1262,9,638
1262,10,338
1263,1,140
1263,2,227
1263,3,213
1263,4,216
1263,5,259
1263,6,208
1263,7,175
1263,8,205
1263,9,557
1263,10,168
1264,1,112
1264,2,65
1264,3,93
1264,4,83
1264,5,125
1264,6,94
1264,7,108
1264,8,57
1264,9,263
1264,10,43
1265,1,67
1265,2,125
1265,3,104
1265,4,90
1265,5,148
1265,6,97
1265,7,110
1265,8,132
1265,9,411
1265,10,74
1266,1,431
1266,2,362
1266,3,426
1266,4,395
1266,5,551
1266,6,334
1266,7,270
1266,8,471
1266,9,369
1266,10,417
1267,6,118
1267,9,109
1268,1,345
1268,2,355
1268,3,370
1268,4,425
1268,5,428
1268,6,335
1268,7,236
1268,8,443
1268,9,746
1268,10,365
1269,1,362
1269,2,430
1269,3,341
1269,4,278
1269,5,386
1269,6,337
1269,7,285
1269,8,577
1269,9,648
1269,10,201
1270,1,242
1270,2,248
1270,3,239
1270,4,217
1270,5,248
1270,6,188
1270,7,146
1270,8,177
1270,9,514
1270,10,193
1271,1,128
1271,2,68
1271,3,110
1271,4,56
1271,5,124
1271,6,73
1271,7,87
1271,8,25
1271,9,265
1271,10,89
1272,1,95
1272,2,88
1272,3,117
1272,4,42
1272,5,152
1272,6,99
1272,7,10
1272,8,71
1272,9,279
1272,10,120
1273,1,494
1273,2,365
1273,3,444
1273,4,475
1273,5,806
1273,6,385
1273,7,245
1273,8,676
1273,9,532
1273,10,581
1274,1,520
1274,2,446
1274,3,362
1274,4,451
1274,5,668
1274,6,377
1274,7,415
1274,8,658
1274,9,634
1274,10,435
1275,1,440
1275,2,569
1275,3,452
1275,4,480
1275,5,499
1275,6,452
1275,7,385
1275,8,722
1275,9,730
1275,10,428
1276,1,146
1276,2,234
1276,3,198
1276,4,242
1276,5,337
1276,6,215
1276,7,149
1276,8,352
1276,9,518
1276,10,242
1277,1,193
1277,2,214
1277,3,154
1277,4,118
1277,5,223
1277,6,154
1277,7,179
1277,8,244
1277,9,382
1277,10,250
1278,1,13
1278,2,175
1278,3,180
1278,4,134
1278,5,276
1278,6,191
1278,7,182
1278,8,272
1278,9,462
1278,10,242
1279,2,358
1279,3,471
1279,4,429
1279,5,619
1279,6,360
1279,7,242
1279,8,621
1279,9,619
1280,1,256
1281,1,475
1281,2,537
1281,3,449
1281,4,417
1281,5,499
1281,6,380
1281,7,334
1281,8,704
1281,9,683
1281,10,441
1282,1,420
1282,2,521
1282,3,388
1282,4,530
1282,5,524
1282,6,440
1282,7,400
1282,8,662
1282,9,822
1282,10,381
1283,1,184
1283,2,241
1283,3,193
1283,4,217
1283,5,290
1283,6,179
1283,7,143
1283,8,354
1283,9,560
1283,10,254
1284,1,200
1284,2,88
1284,3,179
1284,4,134
1284,5,219
1284,6,134
1284,7,71
1284,8,231
1284,9,408
1284,10,151
1285,1,142
1285,2,44
1285,3,105
1285,4,26
1285,5,143
1285,6,138
1285,7,60
1285,8,220
1285,9,592
1285,10,200
1286,1,424
1286,2,337
1286,4,397
1286,5,752
1286,6,358
1286,7,305
1286,8,638
1286,9,566
1286,10,528
1287,9,135
1288,1,464
1288,2,448
1288,3,329
1288,4,401
1288,5,454
1288,6,301
1288,7,246
1288,8,453
1288,9,475
1288,10,395
1289,1,283
1289,2,371
1289,3,438
1289,4,368
1289,5,450
1289,6,334
1289,7,409
1289,8,446
1289,9,490
1289,10,244
1290,1,146
1290,2,196
1290,3,253
1290,4,179
1290,5,334
1290,6,200
1290,7,130
1290,8,200
1290,9,437
1290,10,165
1291,1,39
1291,2,76
1291,3,88
1291,4,93
1291,5,51
1291,6,69
1291,7,138
1291,8,30
1291,9,169
1291,10,44
1292,1,137
1292,2,103
1292,3,115
1292,4,106
1292,5,154
1292,6,121
1292,7,121
1292,8,79
1292,9,260
1292,10,195
1293,3,248
1293,4,222
1293,5,345
1293,6,159
1293,7,103
1293,8,254
1293,9,121
1293,10,214
1294,1,369
1294,2,366
1294,3,418
1294,4,449
1294,5,445
1294,6,316
1294,7,264
1294,8,432
1294,9,524
1294,10,278
1295,1,352
1295,2,430
1295,3,450
1295,4,385
1295,5,399
1295,6,325
1295,7,396
1295,8,558
1295,9,557
1295,10,315
1296,1,93
1296,2,247
1296,3,203
1296,4,150
1296,5,225
1296,6,196
1296,7,181
1296,8,209
1296,9,665
1296,10,135
1297,1,67
1297,2,78
1297,3,121
1297,4,73
1297,5,99
1297,6,109
1297,7,68
1297,8,141
1297,9,260
1297,10,108
1298,1,99
1298,2,52
1298,3,106
1298,4,109
1298,5,63
1298,6,122
1298,7,65
1298,8,52
1298,9,328
1298,10,91
1299,1,467
1299,2,366
1299,3,439
1299,4,414
1299,5,544
1299,6,342
1299,7,298
1299,8,453
1299,9,355
1299,10,398
1300,1,358
1300,2,437
1300,3,398
1300,4,388
1300,5,472
1300,6,337
1300,7,289
1300,8,435
1300,9,521
1300,10,402
1301,1,491
1301,2,493
1301,3,539
1301,4,400
1301,5,578
1301,6,426
1301,7,349
1301,8,668
1301,9,693
1301,10,477
1302,1,329
1302,2,199
1302,3,232
1302,4,267
1302,5,344
1302,6,167
1302,7,134
1302,8,295
1302,9,506
1302,10,298
